,thread_001,thread_002,thread_003,thread_004,thread_005,thread_006,thread_007,thread_008,thread_009,thread_010,thread_011,thread_012,thread_013,thread_014,thread_015,thread_016,thread_017,thread_018,thread_019,thread_020,thread_021,thread_022,thread_023,thread_024,thread_025,thread_026,thread_027,thread_028,thread_029,thread_030,thread_031,thread_032,thread_033,thread_034,thread_035,thread_036,thread_037,thread_038,thread_039,thread_040,thread_041,thread_042,thread_043,thread_044,thread_045,thread_046,thread_047,thread_048,thread_049,thread_050,thread_051,thread_052,thread_053,thread_054,thread_055,thread_056,thread_057,thread_058,thread_059,thread_060,thread_061,thread_062,thread_063,thread_064,thread_065,thread_066,thread_067,thread_068,thread_069,thread_070,thread_071,thread_072,thread_073,thread_074,thread_075,thread_076,thread_077,thread_078,thread_079,thread_080,thread_081,thread_082,thread_083,thread_084,thread_085,thread_086,thread_087,thread_088,thread_089,thread_090,thread_091,thread_092,thread_093,thread_094,thread_095,thread_096,thread_097,thread_098,thread_099,thread_100,state_id
0,0.0,0.03969970419593442,0.0028421185417712882,0.00845890036041945,0.08595951163946618,0.05094369445826225,0.0831820284210895,0.029403760470431264,0.004650375084348863,0.6228769456737874,0.005788917613561775,0.0029123656999045177,0.021551032528179945,0.07594562089932108,0.06297826587679704,0.012636698088771244,0.0939093939945047,0.07719409661405649,0.1641845845952275,0.08833633939485638,0.14438231664568127,0.07073038167494335,0.0014962258093641448,0.6365041946343469,0.0,0.0017150863106891573,0.18094904564751682,0.02118173018087695,0.20623638232656488,0.0052767569684631895,0.03851975093854029,0.0028855474055429326,0.00745541401853035,1.6051024239705183,0.6815760889867192,0.5222622767698285,0.03330227856748984,0.0,0.1888379613350365,0.0652087212767072,0.0,0.06008583944297685,0.08359646946933619,0.3969254165697563,0.01933882069876937,0.055971221755156224,0.026665643240438686,0.08840993352773444,0.18398627606848003,0.0,0.014717960930472002,0.1249159882041453,0.007542664721856704,0.0023134752068055264,0.00519209750816551,0.14270444212671657,0.15959834289372082,0.6234912433781559,0.12247131133094206,0.017742132054985982,0.38130533384919035,0.0,0.286176373626278,0.00553559648000205,0.13963144711061645,0.023794190323406066,0.0033561954268730926,0.2934350978714635,0.0,0.028205316628589956,0.3969254165697563,0.16845246538035136,0.05447029604090344,0.03582955457985652,0.2961848661356528,0.027761481150426662,0.07442041369897912,0.0,0.6728239180625932,0.0,0.5731244791053919,0.17964391852277467,0.06349707508420738,0.3611408349511086,1.1522333595594942,0.0,0.11835196710048744,0.10056002831703698,1.1522333595594942,0.07224297302132195,0.2961848661356528,0.0,0.01604021250177412,0.0,0.0,0.09243175232767649,0.3685337612891109,0.049565272176830495,0.0857915131967536,0.5692677339228615,1
1,0.0,0.000793206413496735,6.7779379962513775e-06,0.047307022327869666,0.04791939933553359,0.047243083537055336,0.04883231418144758,0.047670845149893414,0.04722180766725361,0.2651318534689539,3.638229117248761e-05,2.4619734188246866e-05,0.04763055329698475,0.0017326603746293887,0.047932115590624304,0.0472467420156511,0.09303321455572384,0.048506361365641223,0.0012269565574644192,0.04882395541872332,0.09425334414852424,0.04853986411750617,3.0401531102284283e-06,0.26540797824791595,0.0,4.68371598103495e-06,0.15434600844906327,0.047623462579391256,0.09652837458259217,4.94486455310153e-05,0.00029815005805475307,3.69550774681049e-05,0.00012429955904197924,0.7265430231476894,0.3150872357553685,0.10683633521701455,0.047772685337068924,0.0,0.10926784337820603,0.00033516191746865254,0.0,0.048239815285133596,0.09321164185887239,0.17524573786186043,0.04742935243186879,0.0006232035970499413,0.0005766711375391481,0.09327937514603979,0.0646615231009353,0.0,0.047405646329033435,0.09494794172493277,0.04731721957623667,4.454973460097368e-05,1.0626451265874647e-05,0.09439640722661145,0.09445463408021028,0.14976557209209343,0.04763000945298588,0.04733586997219758,0.15842641685017328,0.0,0.15485710574634276,3.7134444248797824e-05,0.04830123753566801,0.04731593041303724,2.5462648809010835e-05,0.15631779355301179,0.0,0.04653189568405679,0.17524573786186043,0.09427138967383548,0.00042664043550399755,0.04645582997176286,0.15630988786669822,0.0471571159838184,0.04835575657383098,0.0,0.31495219657969653,0.0,0.26409961278951943,0.06401327992980141,0.0482332732953979,0.12977302254472442,0.35829296720842324,0.0,0.0934642474623466,0.061397047201746754,0.35829296720842324,0.047035957077469936,0.15630988786669822,0.0,0.04735081562952802,0.0,0.0,0.04846114696560438,0.1585379640962274,0.0007167579216955702,0.04777598305933344,0.13821120506981302,2
2,0.0,0.00031960847549755917,2.0556959707394806e-06,0.0330486102323153,0.03329336518815125,0.05349686633739052,0.033624108324833604,0.03320040599666991,0.033011685145821354,0.22728741165885047,2.2459699343359125e-05,1.5237551992565405e-05,0.03316679967400973,0.0009264445408950717,0.033315858281991594,0.0330235550551462,0.08256304351085327,0.03352872494760355,0.0013576017598178403,0.03362029625428052,0.08309024374343875,0.03354150929849012,1.7074323549728705e-06,0.2273678635601704,0.0,1.1042539192727027e-06,0.13643604824149402,0.03316478167661588,0.08419310499626086,2.989649552990441e-05,0.00011601824146802555,2.23759527433821e-05,7.406871252060946e-05,0.3993723388437529,0.2827236557219929,0.02612445992962544,0.033230868789472325,0.0,0.11115746420534568,0.00018529543932572357,0.0,0.033429231131595766,0.08266278506303898,0.08187670810590374,0.03310170819117235,0.00040209690874598933,0.00025320975017881637,0.08269935484994914,0.0657235005380713,0.0,0.033083120260243654,0.08348941229782929,0.0330551175373583,2.637041634753649e-05,5.9630372224106696e-06,0.08319472081539837,0.08320398901909518,0.07558724622812933,0.053804074702042105,0.033057297139276506,0.13877837342232135,0.0,0.13647508175829012,2.0508067571973015e-05,0.053820754754745626,0.03304144519560705,1.5652417114165526e-05,0.13761534983050364,0.0,0.05322190678415156,0.08187670810590374,0.08321262531619339,0.00023546437458675406,0.05321255689076698,0.13761518099836864,0.032978674622796536,0.033447482741914024,0.0,0.28270265332531735,0.0,0.2270514215755378,0.06534291508811975,0.03342266638343552,0.05638655039735327,0.09181721197072815,0.0,0.08281482831513565,0.06352833126965413,0.09181721197072815,0.05336905341681119,0.13761518099836864,0.0,0.0330727551980768,0.0,0.0,0.0541132907348692,0.13880887476419698,0.0003834644921716939,0.03321393527765101,0.06671545211516024,3
3,0.0,5.345839631741126e-06,6.426205684235104e-08,0.0008486954346523493,0.0008533767066644228,0.0008414279530725524,0.0008601881159676786,0.0008515338746493783,0.0008481295017232908,0.003947408045270402,5.182314058480468e-07,3.4823193335157395e-07,0.0008511705794797904,1.3966795896400172e-05,0.0008534897379998959,0.0008483635111361648,0.0016063520606541717,0.0008577738826935868,2.1592832030136228e-05,0.000860132567471629,0.0016217307835566638,0.0008578046400970282,4.4024261116307985e-08,0.003948985525148946,0.0,3.0569372014672755e-08,0.002573702133028369,0.0008511826192156859,0.0016453903344201628,6.500511047076082e-07,1.968802921855939e-06,4.805954427362896e-07,1.554607697146258e-06,0.009872937169875763,0.004961266906255517,0.0006266701178124671,0.0008522957940126967,0.0,0.0018699174805789705,1.548134324994462e-06,0.0,0.0008551948738517302,0.0016080312150513053,0.0012418786744734067,0.0008497219268568175,7.040725040002927e-06,3.99100823969673e-06,0.0016087387387953929,0.001053427039020578,0.0,0.0008495511316254441,0.0016277839114762274,0.0008486173393049496,5.454496831690827e-07,1.5396905547711233e-07,0.001622568602462816,0.0016237443220264987,0.0011904672983108244,0.0008454827304120926,0.0008490266846467785,0.0025963152696696903,0.0,0.002584947485014145,3.936427265749059e-07,0.0008505303212084082,0.0008488794529949413,3.5337236919940724e-07,0.002581755346219091,0.0,0.0008363619715827291,0.0012418786744734067,0.0016197267900013247,3.901516893994082e-06,0.0008354023073222271,0.0025817927120979165,0.0008476912746247131,0.0008566439067094997,0.0,0.004959672473746311,0.0,0.003941889723264386,0.0010441743309348595,0.0008556307900092626,0.0006515338061396661,0.0016924647489346225,0.0,0.0016109881095063305,0.001017957001193261,0.0016924647489346225,0.0008369310259862422,0.0025817927120979165,0.0,0.0008491343241875354,0.0,0.0,0.000855053747313696,0.002597809167616636,5.1726598512701525e-06,0.0008523024226206446,0.0007610293535051845,4
4,0.0,2.4228560641399824e-07,5.139159297672739e-09,2.2655176286684437e-05,2.286100321232292e-05,6.653652070885872e-05,2.316914681091589e-05,2.278046111512772e-05,2.26340259954974e-05,0.00030001552341262584,2.135362919717901e-08,1.4046021043128066e-08,2.276922275831692e-05,1.923918545590263e-06,2.2860876306726467e-05,2.2645267463620937e-05,5.090860486580369e-05,2.3052103848540677e-05,3.3584581558064915e-06,2.316735075436927e-05,5.197026918372221e-05,2.3056438460558145e-05,2.272639470326736e-09,0.00029993614662350706,0.0,3.036278314002893e-09,0.00015910808230517654,2.2771775308296648e-05,5.4115958887649803e-05,2.3443197018169697e-08,8.93590090676307e-08,1.675895767336475e-08,5.1187659966597506e-08,0.00031173509478652666,0.0003253060310147533,5.84920493112989e-05,2.281739239755785e-05,0.0,0.0001768642161051147,5.062855257226715e-08,0.0,2.295689882257033e-05,5.109934338659919e-05,8.133645857967123e-05,2.2702085121472046e-05,6.67807072363569e-07,1.7865138808602192e-07,5.1170692240146674e-05,0.00011255144235473498,0.0,2.2698430253682483e-05,5.273505671237631e-05,2.2660040200497333e-05,1.723278803045916e-08,7.967084648218219e-09,5.2171530730268726e-05,5.218993452932801e-05,0.00015642882275698693,6.695642079451628e-05,2.2674552489140727e-05,0.00016553110070531874,0.0,0.00015808551245393066,9.963295759444524e-09,6.659504979887193e-05,2.267109727897483e-05,1.3900981349446748e-08,0.0001626857913544633,0.0,6.63089907672218e-05,8.133645857967123e-05,5.218594566816086e-05,4.146764300479469e-07,6.628279502773981e-05,0.00016267900263107002,2.2618838641124643e-05,2.3011229546313144e-05,0.0,0.0003253571506448648,0.0,0.0003003192554144885,0.00011247611807754004,2.296177586188272e-05,9.861398775033443e-05,3.356118897789214e-05,0.0,5.144746310429364e-05,0.0001085020290218577,3.356118897789214e-05,6.587008850226551e-05,0.00016267900263107002,0.0,2.267557158188456e-05,0.0,0.0,6.754391707157653e-05,0.0001654912856030132,2.1855839393938226e-07,2.2822700865451124e-05,0.00012397746273871225,5
5,0.0,1.1665206502556324e-08,2.3792453139426773e-10,1.1045085702707864e-06,1.1147605793762344e-06,2.5891199699560696e-06,1.1301017850359265e-06,1.1107516360863422e-06,1.1034580789970517e-06,1.1604566814944476e-05,1.0335618447888538e-09,6.805866806973918e-10,1.1101947535730941e-06,8.015842607815494e-08,1.1147518695956703e-06,1.104019574847918e-06,1.4429936825431348e-06,1.1242718458422642e-06,1.4806639747834402e-07,1.1300131606700059e-06,1.4845787236999609e-06,1.1244938893945867e-06,1.0851315432707003e-10,1.160022817196879e-05,0.0,1.3842343255696616e-10,5.903240343619245e-06,1.1103240832263782e-06,1.5734946970593025e-06,1.1412747093137143e-09,4.30192467850569e-09,8.166737527355304e-10,2.4974403260076926e-09,1.5227016057657611e-05,1.2261944922677545e-05,2.6819462368018396e-06,1.1125933003860651e-06,0.0,7.055573507360062e-06,2.4823406252173327e-09,0.0,1.1195647766195717e-06,1.4512246296564243e-06,3.065066262042314e-06,1.1068481438974943e-06,2.6635322942003042e-08,8.608340937437584e-09,1.4542468992402357e-06,4.556436026168199e-06,0.0,1.106669068861142e-06,1.517952801293675e-06,1.1047646900062905e-06,8.41073105719632e-10,3.8034973753675283e-10,1.4938864481477378e-06,1.4939817032566396e-06,6.485303779011645e-06,2.6060880910492266e-06,1.105478607650615e-06,6.183005805380281e-06,0.0,5.850776438040506e-06,4.82014833098345e-10,2.5872307050973993e-06,1.1053085898282125e-06,6.743721186994677e-10,6.061507225558439e-06,0.0,2.5813371482196566e-06,3.065066262042314e-06,1.4965565229991965e-06,1.6788057602450446e-08,2.580644523372848e-06,6.0611805248003315e-06,1.1027043292975495e-06,1.1222439997108022e-06,0.0,1.2265060406427278e-05,0.0,1.1620936899413805e-05,4.557927646762613e-06,1.119782657280343e-06,4.160867681947375e-06,4.814203333007247e-07,0.0,1.4662629606077488e-06,4.391246274001721e-06,4.814203333007247e-07,2.56134026960218e-06,6.0611805248003315e-06,0.0,1.1055266714739197e-06,0.0,0.0,2.6277856375558247e-06,6.180408295211347e-06,1.0569768985740729e-08,1.1128596503836718e-06,5.286224545801354e-06,6
6,0.0,2.2426313386769957e-10,4.551678442943266e-12,2.1437200927545175e-08,2.163432519491361e-08,4.8769087938263944e-08,2.1929244668516776e-08,2.1557226967521572e-08,2.141697110521047e-08,2.184798840862106e-07,1.9922341632829117e-11,1.3122831094775052e-11,2.1546487958484867e-08,1.517517213468993e-09,2.1634187208254575e-08,2.1427755873023716e-08,2.6501369555985136e-08,2.1817222983465594e-08,2.8190765845427206e-09,2.192753372334022e-08,2.7282544470363477e-08,2.1821439988039936e-08,2.0852454636190066e-12,2.183964038958009e-07,0.0,2.643429965752567e-12,1.1074472999940412e-07,2.154895470507604e-08,2.8959516380792308e-08,2.204431239704438e-11,8.270532246154657e-11,1.578388434923438e-11,4.831690064211751e-11,2.945763649043852e-07,2.3045275640281247e-07,5.128189533211033e-08,2.159261313004401e-08,0.0,1.331210174794695e-07,4.785594228875462e-11,0.0,2.1726449207844203e-08,2.6656989358343825e-08,5.7612388141224465e-08,2.1482164632608528e-08,5.024669025035636e-10,1.6550325118900055e-10,2.6714062536582008e-08,8.60544352531899e-08,0.0,2.1478691685683786e-08,2.7914057063685756e-08,2.1442012022409373e-08,1.6284790859706424e-11,7.308806150398954e-12,2.745927792548988e-08,2.7460245913705396e-08,1.2273873368372993e-07,4.9089680027386854e-08,2.1455809738264678e-08,1.160547246086197e-07,0.0,1.0973786309037491e-07,9.378863269206553e-12,4.872706706849084e-08,2.1452519023738677e-08,1.3007840375843217e-11,1.1375204710716103e-07,0.0,4.862406743637594e-08,5.7612388141224465e-08,2.7512232306018802e-08,3.171386003828833e-10,4.861158669147934e-08,1.1374580721326376e-07,2.1402448043953174e-08,2.177816347299536e-08,0.0,2.3051306140857733e-07,0.0,2.1879471898856805e-07,8.609017026296137e-08,2.173084939470563e-08,7.89107291169839e-08,8.17789417112823e-09,0.0,2.6941226965890882e-08,8.293266515770231e-08,8.17789417112823e-09,4.824346758747724e-08,1.1374580721326376e-07,0.0,2.1456761227071803e-08,0.0,0.0,4.94961478635364e-08,1.1600418825175647e-07,2.0330780016117332e-10,2.159770802569964e-08,1.0034676203669298e-07,7
7,0.0,3.0265395070765114e-11,6.145807950772886e-13,2.8901470605445662e-09,2.916749656527298e-09,6.595866081190963e-09,2.9565509844393476e-09,2.9063452214241736e-09,2.8874174237787774e-09,2.9550165948730307e-08,2.6878784237814514e-12,1.7704302185215858e-12,2.9048964177508094e-09,2.0512887379569585e-10,2.916730611946494e-09,2.8888730468228434e-09,3.5938256556489145e-09,2.9414321294764696e-09,3.8083956500093996e-10,2.9563201917142443e-09,3.6995080212250707e-09,2.9420019941849573e-09,2.814205044018381e-13,2.9538900677697994e-08,0.0,3.570070998881031e-13,1.4984217393020406e-08,2.9052295562479894e-09,3.9262865390930515e-09,2.973497943403553e-12,1.1161465922705681e-11,2.1289211097174214e-12,6.5162802744200886e-12,3.972850295803847e-08,3.1175351788726226e-08,6.924744560764438e-09,2.9111210738915586e-09,0.0,1.8000977300000885e-08,6.456439660684496e-12,0.0,2.9291857632507363e-09,3.6148650751131286e-09,7.793653771395516e-09,2.89621541006767e-09,6.794592125944042e-11,2.2335358994959388e-11,3.622582130650493e-09,1.1635259116581866e-08,0.0,2.89574713714865e-09,3.78487956252627e-09,2.890797955364845e-09,2.1960469927426356e-12,9.864236705343169e-13,3.7233914301182255e-09,3.723533803414385e-09,1.6591645806882858e-08,6.639211202970402e-09,2.8926590088417173e-09,1.570180246577151e-08,0.0,1.484830552111518e-08,1.26413315392417e-12,6.590274406534712e-09,2.8922152159140024e-09,1.7548699474087785e-12,1.5390574694555147e-08,0.0,6.576230005994512e-09,7.793653771395516e-09,3.730516761721563e-09,4.287876820797732e-11,6.574534042263769e-09,1.5389732026671603e-08,2.885457914223812e-09,2.936161910665871e-09,0.0,3.118348477411535e-08,0.0,2.9592653651046362e-08,1.1639983492151843e-08,2.929776573617856e-09,1.0664771825057789e-08,1.1185130105990488e-09,0.0,3.65329425819815e-09,1.1213198100003174e-08,1.1185130105990488e-09,6.524811737933783e-09,1.5389732026671603e-08,0.0,2.892786999716856e-09,0.0,0.0,6.694215909649924e-09,1.5694990318573538e-08,2.7435829430642328e-11,2.911809042881743e-09,1.3560510670000602e-08,8
8,0.0,4.398213926602435e-13,8.986336437512052e-15,4.1529099895687906e-11,4.191576436485932e-11,9.820450688813934e-11,4.249428931845231e-11,4.1764559036535373e-11,4.148957937061644e-11,4.402111147447431e-10,3.897813821753339e-14,2.5691023928332328e-14,4.174362822955203e-11,3.0358711290488475e-12,4.19153262317664e-11,4.151071428429986e-11,5.501760351767456e-11,4.2274355201578726e-11,5.601701904362715e-12,4.24909524501795e-11,5.659587788026468e-11,4.228271524513452e-11,4.154166904890485e-15,4.4004747017929925e-10,0.0,5.239411708896134e-15,2.2407635234676802e-10,4.17484937670419e-11,5.996891336385022e-11,4.2970176057059457e-14,1.6223365736788693e-13,3.077944730986586e-14,9.408073243859761e-14,5.732541687637818e-10,4.654118851548907e-10,1.0135853691991723e-10,4.183399044584307e-11,0.0,2.6746342160026274e-10,9.339893167679706e-14,0.0,4.2096964720427637e-11,5.532977521831688e-11,1.1634177308962603e-10,4.161735748345531e-11,1.0096649816105441e-12,3.245634562206456e-13,5.54444328010605e-11,1.7266659152727487e-10,0.0,4.161067167508146e-11,5.7861553622901593e-11,4.1538829995971536e-11,3.167359954333121e-14,1.4395995939275752e-14,5.694873687940511e-11,5.695252835607053e-11,2.4565405368758603e-10,9.884769016247176e-11,4.156577348081503e-11,2.3466877798736526e-10,0.0,2.220934181212357e-10,1.812832213632501e-14,9.813563952677386e-11,4.155939281452003e-11,2.544388602336637e-14,2.300675659796673e-10,0.0,9.790853435774355e-11,1.1634177308962603e-10,5.704951967735016e-11,6.361532835700539e-13,9.788205390993475e-11,2.3005519858295632e-10,4.14611459306917e-11,4.219798994890499e-11,0.0,4.65529353464905e-10,0.0,4.4082868582294105e-10,1.7272015485869505e-10,4.2105064572126273e-11,1.575759630626693e-10,1.8557708894258828e-11,0.0,5.5900107144489156e-11,1.6640764620574936e-10,1.8557708894258828e-11,9.715238225434179e-11,2.3005519858295632e-10,0.0,4.156755459472061e-11,0.0,0.0,9.967118065750257e-11,2.3457087325992417e-10,3.98405359679395e-13,4.1844102588917335e-11,2.0014962099646402e-10,9
9,0.0,2.0330827843731393e-13,4.168236943157878e-15,1.915751092908835e-11,1.9336161084728167e-11,4.555191430620301e-11,1.960356251202219e-11,1.926627947027271e-11,1.9139145747745992e-11,2.042080708219648e-10,1.819724628634989e-14,1.188123442979662e-14,1.9256656913207957e-11,1.4069020786113964e-12,1.9335865844016777e-11,1.914911078761703e-11,2.5624442484446268e-11,1.9501982199834607e-11,2.593648474945181e-12,1.9602141381486442e-11,2.6356956076083934e-11,1.9505751631015188e-11,1.9327528864636273e-15,2.041323855222771e-10,0.0,2.445012586343469e-15,1.0400583173237715e-10,1.925896765323821e-11,2.7921249704023432e-11,1.9810949189450982e-14,7.483509027777768e-14,1.433220095269966e-14,4.361029845344249e-14,2.646183997743955e-10,2.1596721569794593e-10,4.689267356223774e-11,1.9298348536643345e-11,0.0,1.240241753617663e-10,4.328447089051547e-14,0.0,1.941989378900134e-11,2.5769221378760133e-11,5.398593477887488e-11,1.919832345007303e-11,4.681204474794061e-13,1.5003800577703393e-13,2.5822371713571026e-11,8.005157555901084e-11,0.0,1.919519989366693e-11,2.6943547843613678e-11,1.916190841213855e-11,1.4569324392801218e-14,6.66318826253394e-15,2.6520388873026113e-11,2.6522218030876248e-11,1.1385031689759348e-10,4.5850211718356745e-11,1.9174516998831847e-11,1.0891268931848944e-10,0.0,1.0308880143337343e-10,8.380529366809606e-15,4.5521148937816975e-11,1.9171540646559852e-11,1.1772160202031038e-14,1.0678066383283978e-10,0.0,4.541443332999373e-11,5.398593477887488e-11,2.6566697230606954e-11,2.948844326277265e-13,4.540192994452983e-11,1.0677488988391133e-10,1.912616949398002e-11,1.9466597001194767e-11,0.0,2.1602155195238664e-10,0.0,2.0449347260585394e-10,8.007504975706815e-11,1.9423542727548312e-11,7.30064702748285e-11,8.737669690753988e-12,0.0,2.603380277695958e-11,7.715005786445928e-11,8.737669690753988e-12,4.506433327763205e-11,1.0677488988391133e-10,0.0,1.917526554697085e-11,0.0,0.0,4.6232320855544416e-11,1.0886763784425359e-10,1.839505228842111e-13,1.9303041259901862e-11,9.27164277389267e-11,10
