"time","input","value"
1,-0.154518635477871,0.2
2,0.0489197619259358,0.2
3,0.0437098931521177,0.2
4,0.0493517766706645,0.2
5,0.144366153422743,0.2
6,0.0561242421157658,0.2
7,-0.196201697457582,0.2
8,-0.106979797594249,0.2
9,0.066433503292501,0.2
10,0.0057004565373063,0.2
11,0.077436516713351,0.2
12,0.0179899342358112,0.2
13,-0.0869065665639937,0.2
14,0.169373393710703,0.2
15,-0.0830736638978124,0.2
16,0.134918251261115,0.2
17,-0.0855106861330569,0.2
18,-0.0932716879993677,0.2
19,-0.125310884136707,0.2
20,-0.107109635788947,0.2
21,-0.073355018068105,0.2
22,-0.0789226517081261,0.195763167807469
23,-0.136381598841399,0.193671365212356
24,-0.184001632779837,0.191112020297515
25,-0.112480183597654,0.187512176567018
26,0.12423942098394,0.188485357472351
27,0.0102790187112987,0.190682076450486
28,0.165863266400993,0.190649793955258
29,0.132538018748164,0.193539118105558
30,-0.181691894680262,0.193571848097598
31,-0.0175634070299566,0.188815427491333
32,-0.0939253312535584,0.190142660791145
33,-0.0781311187893152,0.189920647677473
34,0.00292274802923204,0.190126896463204
35,-0.127561516687274,0.190494382892629
36,0.103868254180998,0.189439591433469
37,-0.119500784948468,0.190883064514458
38,-0.0964760725386441,0.189793635605257
39,0.196860167011619,0.189870032256836
40,0.122940936125815,0.194939924919283
41,0.0213334362953901,0.193896182433746
42,0.0585624376311898,0.192683541378376
43,-0.0752702771686018,0.192138163792367
44,0.0487276792526245,0.191408138820433
45,-0.0680919297039509,0.191343397872187
46,0.000798989180475468,0.190997807229603
47,0.0708378109149635,0.191017590966458
48,-0.00600350433960556,0.191213891081271
49,-0.102428469061852,0.191095513338761
50,0.106183915026486,0.190409469425623
51,-0.170488047972322,0.191436681594149
52,-0.0761253592558205,0.188181954214376
53,0.0869086973369121,0.189418062139934
54,0.00181836485862732,0.190419108474017
55,-0.138800416421145,0.190595174405632
56,0.00157339526340367,0.189150814754352
57,-0.00241563078016044,0.190080821249602
58,0.100480078812689,0.190413896925739
59,-0.130140070430934,0.191251853702924
60,0.139356964174658,0.189745080249134
61,0.145933532807976,0.192037489168421
62,-0.183257089927793,0.193254995679058
63,-0.0731271378695965,0.188454268513177
64,-0.194500024337322,0.189714967087096
65,-0.10438970932737,0.185772233141962
66,0.0825978469103575,0.187723868456117
67,-0.0767620971426368,0.189377209829567
68,0.00341902626678348,0.189699744212982
69,-0.179341352265328,0.190249844971486
70,0.0258279359899461,0.187075148710324
71,-0.151407925132662,0.189076804315211
72,0.157134552672505,0.187696792389311
73,-0.194149097707123,0.191602271607454
74,0.113248441461474,0.186635222601973
75,-0.164015466812998,0.18982944307772
76,0.00767599232494831,0.187456006114831
77,-0.0462933249771595,0.189216541508506
78,-0.171979001071304,0.189815001512831
79,-0.0717422311194241,0.187240505131846
80,0.0673981588333845,0.188891072650694
81,0.170560190547258,0.189887347163133
82,-0.0112361115403473,0.19327918598529
83,-0.142953862715513,0.19199133201274
84,0.0177079020068049,0.189886877634697
85,-0.121530139259994,0.190540736479314
86,0.159432195685804,0.189611799711033
87,-0.0442000861279666,0.192727756988323
88,-0.0756516881287098,0.191656674702386
89,-0.135988534800708,0.19117791344933
90,0.15847433982417,0.189618482723436
91,-0.13344248784706,0.192735705249182
92,0.160169838462025,0.190287064871094
93,-0.1463687219657,0.193250305074188
94,-0.147354346327484,0.190127870586236
95,-0.157884998992085,0.188828326056209
96,0.00463343244045972,0.187530518071203
97,-0.079920378420502,0.189176696437469
98,-0.189313241839409,0.189554956458951
99,-0.0761410274542868,0.186094799205921
100,0.0968478628434241,0.188283141749955
101,-0.185817309189588,0.189873693296927
102,0.0260304448194802,0.186399935420311
103,-0.0878968895412982,0.188727534524201
104,-0.118321473430842,0.189155086302511
105,-0.146504440531135,0.188947645429899
106,-0.069727230258286,0.187988518116119
107,-0.137975212186575,0.189199998859285
108,-0.148015144187957,0.188330976862763
109,-0.0257875761017203,0.187639606634119
110,-0.184542938973755,0.189180893591218
111,0.0853206251747906,0.186100601555465
112,-0.159692383557558,0.188895572340888
113,0.180121975392103,0.187176208524181
114,-0.151272894907743,0.192519504651209
115,-0.112137351650745,0.189344839287703
116,0.165235106740147,0.189472903687026
117,0.178341248445213,0.192846260904335
118,-0.0883375108242035,0.195157511112138
119,-0.15061156488955,0.192703557069148
120,0.118864183779806,0.190074571961285
121,0.0977108860388398,0.191688684655999
122,0.166389689501375,0.191809263696081
123,0.197839298006147,0.194194723585196
124,0.176944286003709,0.197223332323741
125,-0.00554583696648478,0.197533224085585
126,-0.0866161828860641,0.194596451572078
127,-0.0993817195296288,0.19282439078412
128,0.00130206830799579,0.191549993584447
129,-0.0012135307304561,0.19139420308533
130,-0.0726216761395335,0.191222303511101
131,0.184889130759984,0.19089865754498
132,0.0536397472955287,0.194753244424047
133,-0.149026640783995,0.192865151027214
134,-0.0307812024839222,0.190184671766396
135,0.165726763848215,0.190728368094824
136,-0.0128830666653812,0.193531839234843
137,0.163267658185214,0.19217625749472
138,0.0390973134897649,0.194358662595504
139,0.0526971263810992,0.192719771684128
140,0.147663327492774,0.192158415050758
141,0.00109992902725936,0.193608287689444
142,0.193454045895487,0.192324700555461
143,-0.0702455890364945,0.196168091439505
144,-0.0074500205926597,0.193350450649907
145,-0.0572051689960063,0.192511607714915
146,0.0509910736232996,0.191781205535392
147,0.0966400762088597,0.191560074312809
148,0.0263867269270122,0.191860609168081
149,0.1923146026209,0.191456399890537
150,0.0307250942103565,0.195543379105272
151,-0.0243831792846322,0.193209967468963
152,-0.10856012199074,0.192387660896928
153,-0.167136773746461,0.191055901671039
154,0.14010596871376,0.18832373038333
155,-0.106135495379567,0.191371777605844
156,0.195266978722066,0.190247296390524
157,0.040759018342942,0.195129327262694
158,0.199496323242784,0.1929414894034
159,-0.04976024935022,0.196999839498012
160,0.0220506523735821,0.193929786490155
161,-0.0282224148511886,0.192860002351066
162,0.0303511123172939,0.192091033000154
163,-0.0269970410503447,0.191671859515511
164,-0.110061694402248,0.19138431608507
165,-0.16600610492751,0.190426977074631
166,0.0549193038605154,0.188003805118058
167,-0.0275934518314898,0.189621306815967
168,-0.170913562551141,0.19009572784244
169,0.120960807707161,0.187461191902499
170,-0.0698886786587536,0.190300609516432
171,0.102915614005178,0.190185015732072
172,0.0337086069397628,0.191204962126749
173,0.0835357626900077,0.191050693593712
174,-0.029209693428129,0.191381972431439
175,-0.0625709191896021,0.191163299267572
176,0.103647994063795,0.190952419823572
177,-0.0303879167884588,0.19165029419634
178,0.0243549015372992,0.191281716067101
179,-0.153545690234751,0.191185033120292
180,-0.0787912809289992,0.188930072118374
181,-0.00847892565652728,0.189726784804502
182,-0.0620677812956274,0.19022838623509
183,0.040285656042397,0.190384456228357
184,-0.169566670712084,0.190679622218912
185,0.182397044450045,0.187867507743006
186,-0.191117270756513,0.193116870801141
187,0.136684252973646,0.187570474401575
188,0.0529769795015455,0.191049568094581
189,-0.0759623339399695,0.190843140340824
190,0.0970277464948595,0.190658461763143
191,0.0555645254440605,0.191365802390047
192,0.197006394900382,0.191243455262318
193,-0.148692084662616,0.195724035550116
194,0.153295831102878,0.191289500594748
195,0.124033355154097,0.193653216959776
196,0.128740471322089,0.193423715460507
197,0.133881064970046,0.19363259123756
198,0.0930928882211447,0.193874112323169
199,0.193217609729618,0.193049845373724
200,0.0556818330660462,0.196518926109506
